,Group_NR,Question,Sentence,Answer,Label,Similarity_score
202,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody glycoprotein belonging immunoglobulin superfamily term antibody immunoglobulin often used interchangeably,0,0.5031109
203,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody typically made basic structural unit -- each two large heavy chain two small light chain,0,0.42924845
204,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,several different type antibody heavy chain several different kind antibody grouped different isotypes based heavy chain posse,0,0.4914246
205,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,five different antibody isotypes known mammal perform different role help direct appropriate immune response different type foreign object encounter,0,0.6422634
206,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,though general structure antibody similar small region tip protein extremely variable allowing million antibody slightly different tip structure antigen binding site exist,0,0.5930896
207,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,region known hypervariable region,0,-0.052298754
208,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,variant bind different antigen,0,0.26375335
209,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,enormous diversity antibody allows immune system recognize equally wide variety antigen,0,0.4996307
210,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,large diverse population antibody generated random combination set gene segment encode different antigen binding site paratopes followed random mutation area antibody gene create diversity,0,0.6097006
211,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody gene also re-organize process called class switching change base heavy chain another creating different isotype antibody retains antigen specific variable region,0,0.63608754
212,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,allows single antibody used several different part immune system,0,0.56909895
213,29,how much is jk rowling worth,PS560 million 798 million,joanne `` jo `` rowling born 31 july 1965 pen name j. k. rowling british novelist best known author harry potter fantasy series,0,0.12649472
214,29,how much is jk rowling worth,PS560 million 798 million,potter book gained worldwide attention multiple award sold 400 million copy,0,0.3473995
215,29,how much is jk rowling worth,PS560 million 798 million,become best-selling book series history basis series film become highest-grossing film series history,0,0.24703997
216,29,how much is jk rowling worth,PS560 million 798 million,rowling overall approval script well maintaining creative control serving producer final instalment,0,0.10697054
217,29,how much is jk rowling worth,PS560 million 798 million,born yate gloucestershire rowling working researcher bilingual secretary amnesty international conceived idea harry potter series delayed train manchester london 1990,0,-0.035429902
218,29,how much is jk rowling worth,PS560 million 798 million,seven-year period followed entailed death mother divorce first husband poverty rowling finished first novel series harry potter philosopher 's stone 1997,0,-0.04203914
219,29,how much is jk rowling worth,PS560 million 798 million,rowling subsequently published 6 sequel -- the last harry potter deathly hallows 2007 -- a well 3 supplement series,0,0.22800705
220,29,how much is jk rowling worth,PS560 million 798 million,2012 rowling parted agency resumed writing form tragicomedy novel aimed adult readership entitled casual vacancy,0,0.011184314
221,29,how much is jk rowling worth,PS560 million 798 million,rowling said currently working two book -- one aimed adult child younger harry potter audience expects latter published first,0,-0.0020810927
222,29,how much is jk rowling worth,PS560 million 798 million,rowling led `` rag rich `` life story progressed living state benefit multi-millionaire status within five year,0,0.13816278
223,29,how much is jk rowling worth,PS560 million 798 million,united kingdom 's best-selling author since record began sale excess PS238m,0,0.17114599
224,29,how much is jk rowling worth,PS560 million 798 million,2008 sunday time rich list estimated rowling 's fortune PS560 million 798 million ranking twelfth richest woman united kingdom,1,0.24218442
225,29,how much is jk rowling worth,PS560 million 798 million,forbes ranked rowling forty-eighth powerful celebrity 2007 time magazine named runner-up 2007 person year noting social moral political inspiration given fan,0,0.068693206
226,29,how much is jk rowling worth,PS560 million 798 million,october 2010 rowling named `` influential woman britain `` leading magazine editor,0,0.12176046
227,29,how much is jk rowling worth,PS560 million 798 million,become notable philanthropist supporting charity comic relief one parent family multiple sclerosis society great britain lumos formerly child 's high level group,0,0.021348888
228,30,how big is auburndale florida,"12,381",auburndale city polk county florida united state,0,0.23398662
229,30,how big is auburndale florida,"12,381","population 11,032 2000 census",0,0.28974426
230,30,how big is auburndale florida,"12,381","according you.s census estimate 2005 city population 12,381",1,-0.0046355156
231,30,how big is auburndale florida,"12,381",part lakeland - winter metropolitan statistical area,0,0.22047089
232,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,kirk douglas born issur danielovitch december 9 1916 american stage film actor film producer author,1,0.523355
