,Group_NR,Question,Sentence,Answer,Label,Similarity_score
204,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,several different type antibody heavy chain several different kind antibody grouped different isotypes based heavy chain posse,0,0.42915541
205,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,five different antibody isotypes known mammal perform different role help direct appropriate immune response different type foreign object encounter,0,0.50526810
206,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,though general structure antibody similar small region tip protein extremely variable allowing million antibody slightly different tip structure antigen binding site exist,0,0.42404440
207,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,region known hypervariable region,0,0.03849645
208,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,variant bind different antigen,0,0.35548121
209,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,enormous diversity antibody allows immune system recognize equally wide variety antigen,0,0.45884502
210,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,large diverse population antibody generated random combination set gene segment encode different antigen binding site paratopes followed random mutation area antibody gene create diversity,0,0.46321833
211,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody gene also reorganize process called class switching change base heavy chain another creating different isotype antibody retains antigen specific variable region,0,0.42022493
212,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,allows single antibody used several different part immune system,0,0.60453492
213,29,how much is jk rowling worth,PS560 million 798 million,joanne  jo  rowling born 31 july 1965 pen name j. k. rowling british novelist best known author harry potter fantasy series,0,-0.03966141
214,29,how much is jk rowling worth,PS560 million 798 million,potter book gained worldwide attention multiple award sold 400 million copy,0,0.20634925
215,29,how much is jk rowling worth,PS560 million 798 million,become bestselling book series history basis series film become highestgrossing film series history,0,0.00113145
216,29,how much is jk rowling worth,PS560 million 798 million,rowling overall approval script well maintaining creative control serving producer final instalment,0,0.08073688
217,29,how much is jk rowling worth,PS560 million 798 million,born yate gloucestershire rowling working researcher bilingual secretary amnesty international conceived idea harry potter series delayed train manchester london 1990,0,-0.05163620
218,29,how much is jk rowling worth,PS560 million 798 million,sevenyear period followed entailed death mother divorce first husband poverty rowling finished first novel series harry potter philosopher s stone 1997,0,-0.05511840
219,29,how much is jk rowling worth,PS560 million 798 million,rowling subsequently published 6 sequel  the last harry potter deathly hallows 2007  a well 3 supplement series,0,0.04293733
220,29,how much is jk rowling worth,PS560 million 798 million,2012 rowling parted agency resumed writing form tragicomedy novel aimed adult readership entitled casual vacancy,0,-0.00463959
221,29,how much is jk rowling worth,PS560 million 798 million,rowling said currently working two book  one aimed adult child younger harry potter audience expects latter published first,0,-0.02741233
222,29,how much is jk rowling worth,PS560 million 798 million,rowling led  rag rich  life story progressed living state benefit multimillionaire status within five year,0,0.11856745
223,29,how much is jk rowling worth,PS560 million 798 million,united kingdom s bestselling author since record began sale excess PS238m,0,0.34910557
224,29,how much is jk rowling worth,PS560 million 798 million,2008 sunday time rich list estimated rowling s fortune PS560 million 798 million ranking twelfth richest woman united kingdom,1,0.26871777
225,29,how much is jk rowling worth,PS560 million 798 million,forbes ranked rowling fortyeighth powerful celebrity 2007 time magazine named runnerup 2007 person year noting social moral political inspiration given fan,0,0.12833443
226,29,how much is jk rowling worth,PS560 million 798 million,october 2010 rowling named  influential woman britain  leading magazine editor,0,-0.02967319
227,29,how much is jk rowling worth,PS560 million 798 million,become notable philanthropist supporting charity comic relief one parent family multiple sclerosis society great britain lumos formerly child s high level group,0,0.13141875
228,30,how big is auburndale florida,"12,381",auburndale city polk county florida united state,0,-0.01976037
229,30,how big is auburndale florida,"12,381","population 11,032 2000 census",0,0.20248690
230,30,how big is auburndale florida,"12,381","according you.s census estimate 2005 city population 12,381",1,0.41478798
231,30,how big is auburndale florida,"12,381",part lakeland  winter metropolitan statistical area,0,-0.01008348
232,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,kirk douglas born issur danielovitch december 9 1916 american stage film actor film producer author,1,0.68795836
233,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,"popular film include past 1947 champion 1949 ace hole 1951 bad beautiful 1952 20,000 league sea 1954 lust life 1956 path glory 1957 gunfight o.k corral 1957 viking 1958 spartacus 1960 lonely brave 1962 seven day may 1964 hero telemark 1965 tough guy 1986",0,0.11999655
