,Group_NR,Question,Sentence,Answer,Label,Similarity_score
214,29,how much is jk rowling worth,PS560 million 798 million,potter book gained worldwide attention multiple award sold 400 million copy,0,
215,29,how much is jk rowling worth,PS560 million 798 million,become best-selling book series history basis series film become highest-grossing film series history,0,
216,29,how much is jk rowling worth,PS560 million 798 million,rowling overall approval script well maintaining creative control serving producer final instalment,0,
217,29,how much is jk rowling worth,PS560 million 798 million,born yate gloucestershire rowling working researcher bilingual secretary amnesty international conceived idea harry potter series delayed train manchester london 1990,0,
218,29,how much is jk rowling worth,PS560 million 798 million,seven-year period followed entailed death mother divorce first husband poverty rowling finished first novel series harry potter philosopher 's stone 1997,0,
219,29,how much is jk rowling worth,PS560 million 798 million,rowling subsequently published 6 sequel -- the last harry potter deathly hallows 2007 -- a well 3 supplement series,0,
220,29,how much is jk rowling worth,PS560 million 798 million,2012 rowling parted agency resumed writing form tragicomedy novel aimed adult readership entitled casual vacancy,0,
221,29,how much is jk rowling worth,PS560 million 798 million,rowling said currently working two book -- one aimed adult child younger harry potter audience expects latter published first,0,
222,29,how much is jk rowling worth,PS560 million 798 million,rowling led `` rag rich `` life story progressed living state benefit multi-millionaire status within five year,0,
223,29,how much is jk rowling worth,PS560 million 798 million,united kingdom 's best-selling author since record began sale excess PS238m,0,
224,29,how much is jk rowling worth,PS560 million 798 million,2008 sunday time rich list estimated rowling 's fortune PS560 million 798 million ranking twelfth richest woman united kingdom,1,
225,29,how much is jk rowling worth,PS560 million 798 million,forbes ranked rowling forty-eighth powerful celebrity 2007 time magazine named runner-up 2007 person year noting social moral political inspiration given fan,0,
226,29,how much is jk rowling worth,PS560 million 798 million,october 2010 rowling named `` influential woman britain `` leading magazine editor,0,
227,29,how much is jk rowling worth,PS560 million 798 million,become notable philanthropist supporting charity comic relief one parent family multiple sclerosis society great britain lumos formerly child 's high level group,0,
228,30,how big is auburndale florida,"12,381",auburndale city polk county florida united state,0,
229,30,how big is auburndale florida,"12,381","population 11,032 2000 census",0,
230,30,how big is auburndale florida,"12,381","according you.s census estimate 2005 city population 12,381",1,
231,30,how big is auburndale florida,"12,381",part lakeland - winter metropolitan statistical area,0,
232,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,kirk douglas born issur danielovitch december 9 1916 american stage film actor film producer author,1,
233,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,"popular film include past 1947 champion 1949 ace hole 1951 bad beautiful 1952 20,000 league sea 1954 lust life 1956 path glory 1957 gunfight o.k corral 1957 viking 1958 spartacus 1960 lonely brave 1962 seven day may 1964 hero telemark 1965 tough guy 1986",0,
234,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,no.17 american film institute 's list greatest male american screen legend time making highest-ranked living person list,0,
235,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,1996 received academy honorary award `` 50 year creative moral force motion picture community ``,0,
236,31,"how old is kirk douglas, the actor?",born issur danielovitch december 9 1916,one last surviving actor hollywood 's `` golden age ``,0,
237,32,how old is the singer bob seger,born may 6 1945,robert clark `` bob `` seger born may 6 1945 american rock roll singer-songwriter guitarist pianist,1,
238,32,how old is the singer bob seger,born may 6 1945,locally successful detroit-area artist performed recorded bob seger last heard bob seger system throughout 1960s,0,
239,32,how old is the singer bob seger,born may 6 1945,early 1970s dropped `` system `` recording continued strive broader success various band,0,
240,32,how old is the singer bob seger,born may 6 1945,1973 put together silver bullet band group detroit-area musician became successful national level album live bullet recorded live silver bullet band 1975 cobo hall detroit michigan,0,
241,32,how old is the singer bob seger,born may 6 1945,1976 achieved national breakout studio album night move,0,
242,32,how old is the singer bob seger,born may 6 1945,studio album also worked extensively alabama-based muscle shoal rhythm section appeared several seger 's best-selling single album,0,
243,32,how old is the singer bob seger,born may 6 1945,root rocker classic raspy shouting voice seger wrote recorded song dealt love woman blue-collar theme exemplar heartland rock,0,
244,32,how old is the singer bob seger,born may 6 1945,seger recorded many hit including `` night move `` `` turn page `` `` got tonight `` `` wind `` shakedown written beverly hill cop ii `` like rock `` also co-wrote eagle number-one hit `` heartache tonight ``,0,
