,Group_NR,Question,Sentence,Answer,Label,Similarity_score
198,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody occur two physical form soluble form secreted cell membrane -bound form attached surface b cell referred b cell receptor bcr,0,0.8183763181428356
199,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,bcr found surface b cell facilitates activation cell subsequent differentiation either antibody factory called plasma cell memory b cell survive body remember antigen b cell respond faster upon future exposure,0,0.8617962478472154
200,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,case interaction b cell helper cell necessary produce full activation b cell therefore antibody generation following antigen binding,0,0.8566523732698007
201,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,soluble antibody released blood tissue fluid well many secretion continue survey invading microorganism,0,0.8298111913993369
202,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody glycoprotein belonging immunoglobulin superfamily term antibody immunoglobulin often used interchangeably,0,0.6404837300927289
203,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody typically made basic structural unit -- each two large heavy chain two small light chain,0,0.7394893537110497
204,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,several different type antibody heavy chain several different kind antibody grouped different isotypes based heavy chain posse,0,0.7694271303368624
205,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,five different antibody isotypes known mammal perform different role help direct appropriate immune response different type foreign object encounter,0,0.8370262696602678
206,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,though general structure antibody similar small region tip protein extremely variable allowing million antibody slightly different tip structure antigen binding site exist,0,0.8471680140392419
207,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,region known hypervariable region,0,0.5154064335767715
208,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,variant bind different antigen,0,0.7394458158449546
209,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,enormous diversity antibody allows immune system recognize equally wide variety antigen,0,0.8382913614314833
210,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,large diverse population antibody generated random combination set gene segment encode different antigen binding site paratopes followed random mutation area antibody gene create diversity,0,0.8354285515825107
211,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,antibody gene also re-organize process called class switching change base heavy chain another creating different isotype antibody retains antigen specific variable region,0,0.8572959960533553
212,28,how are antibodies used in,using binding mechanism antibody tag microbe infected cell attack part immune system neutralize target directly example blocking part microbe essential invasion survival,allows single antibody used several different part immune system,0,0.8700680956291454
213,29,how much is jk rowling worth,PS560 million 798 million,joanne `` jo `` rowling born 31 july 1965 pen name j. k. rowling british novelist best known author harry potter fantasy series,0,0.15662072185545534
214,29,how much is jk rowling worth,PS560 million 798 million,potter book gained worldwide attention multiple award sold 400 million copy,0,0.5696787845027279
215,29,how much is jk rowling worth,PS560 million 798 million,become best-selling book series history basis series film become highest-grossing film series history,0,0.29507722284458743
216,29,how much is jk rowling worth,PS560 million 798 million,rowling overall approval script well maintaining creative control serving producer final instalment,0,0.29522971036844636
217,29,how much is jk rowling worth,PS560 million 798 million,born yate gloucestershire rowling working researcher bilingual secretary amnesty international conceived idea harry potter series delayed train manchester london 1990,0,0.19550510387695047
218,29,how much is jk rowling worth,PS560 million 798 million,seven-year period followed entailed death mother divorce first husband poverty rowling finished first novel series harry potter philosopher 's stone 1997,0,0.32417448716793107
219,29,how much is jk rowling worth,PS560 million 798 million,rowling subsequently published 6 sequel -- the last harry potter deathly hallows 2007 -- a well 3 supplement series,0,0.2898375726587622
220,29,how much is jk rowling worth,PS560 million 798 million,2012 rowling parted agency resumed writing form tragicomedy novel aimed adult readership entitled casual vacancy,0,0.23966995137846905
221,29,how much is jk rowling worth,PS560 million 798 million,rowling said currently working two book -- one aimed adult child younger harry potter audience expects latter published first,0,0.34843469909621205
